Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 100 0.200 1000 1 846 auto 256 0.000
1 100 0.300 1000 1 2104 auto 256 1.000
1 100 0.400 1000 1 2462 auto 256 1.000
1 100 0.500 1000 1 2700 auto 256 1.000
1 100 0.600 1000 1 2893 auto 256 1.000
1 100 0.700 1000 1 3004 auto 256 1.000
1 100 0.800 1000 1 3107 auto 256 1.000
1 100 0.900 1000 1 3197 auto 256 1.000
1 100 1.000 1000 1 3375 auto 256 1.000
1 100 0.000 1000 1 530 auto 256 0.000
1 100 0.100 1000 1 580 auto 256 0.000
1 100 0.200 1000 1 1018 auto 256 0.000
1 100 0.300 1000 1 2108 auto 256 1.000
1 100 0.400 1000 1 2466 auto 256 1.000
1 100 0.500 1000 1 2707 auto 256 1.000
1 100 0.600 1000 1 2880 auto 256 1.000
1 100 0.700 1000 1 2997 auto 256 1.000
1 100 0.800 1000 1 3097 auto 256 1.000
1 100 0.900 1000 1 3185 auto 256 1.000
1 100 1.000 1000 1 3367 auto 256 1.000
1 100 0.000 1000 1 637 auto 2 0.000
1 100 0.100 1000 1 724 auto 2 0.000
1 100 0.200 1000 1 1439 auto 2 0.636
1 100 0.300 1000 1 2594 auto 2 1.000
1 100 0.400 1000 1 3023 auto 2 1.000
1 100 0.500 1000 1 3364 auto 2 1.000
1 100 0.600 1000 1 3602 auto 2 1.000
1 100 0.700 1000 1 3774 auto 2 1.000
1 100 0.800 1000 1 3887 auto 2 1.000
1 100 0.900 1000 1 3999 auto 2 1.000
1 100 1.000 1000 1 4219 auto 2 1.000
1 100 0.000 1000 1 641 auto 2 0.000
1 100 0.100 1000 1 699 auto 2 0.000
1 100 0.200 1000 1 946 auto 2 0.149
1 100 0.300 1000 1 2600 auto 2 1.000
1 100 0.400 1000 1 3057 auto 2 1.000
1 100 0.500 1000 1 3365 auto 2 1.000
1 100 0.600 1000 1 3594 auto 2 1.000
1 100 0.700 1000 1 3759 auto 2 1.000
1 100 0.800 1000 1 3879 auto 2 1.000
1 100 0.900 1000 1 3993 auto 2 1.000
1 100 1.000 1000 1 4205 auto 2 1.000
1 100 0.000 1000 1 641 auto 2 0.000
1 100 0.100 1000 1 715 auto 2 0.000
1 100 0.200 1000 1 929 auto 2 0.000
1 100 0.300 1000 1 2602 auto 2 1.000
1 100 0.400 1000 1 3047 auto 2 1.000
1 100 0.500 1000 1 3354 auto 2 1.000
1 100 0.600 1000 1 3588 auto 2 1.000
1 100 0.700 1000 1 3761 auto 2 1.000
1 100 0.800 1000 1 3864 auto 2 1.000
1 100 0.900 1000 1 3990 auto 2 1.000
1 100 1.000 1000 1 4212 auto 2 1.000
1 100 0.000 1000 1 642 auto 2 0.000
1 100 0.100 1000 1 710 auto 2 0.000
1 100 0.200 1000 1 1068 auto 2 0.060
1 100 0.300 1000 1 2606 auto 2 1.000
1 100 0.400 1000 1 3057 auto 2 1.000
1 100 0.500 1000 1 3357 auto 2 1.000
1 100 0.600 1000 1 3588 auto 2 1.000
1 100 0.700 1000 1 3752 auto 2 1.000
1 100 0.800 1000 1 3854 auto 2 1.000
1 100 0.900 1000 1 3973 auto 2 1.000
1 100 1.000 1000 1 4197 auto 2 1.000
1 100 0.000 1000 1 641 auto 2 0.000
1 100 0.100 1000 1 707 auto 2 0.000
1 100 0.200 1000 1 1101 auto 2 0.162
1 100 0.300 1000 1 2604 auto 2 1.000
1 100 0.400 1000 1 3048 auto 2 1.000
1 100 0.500 1000 1 3367 auto 2 1.000
1 100 0.600 1000 1 3589 auto 2 1.000
1 100 0.700 1000 1 3746 auto 2 1.000
1 100 0.800 1000 1 3882 auto 2 1.000
1 100 0.900 1000 1 3992 auto 2 1.000
1 100 1.000 1000 1 4202 auto 2 1.000
1 100 0.000 1000 1 641 auto 2 0.000
1 100 0.100 1000 1 711 auto 2 0.000
1 100 0.200 1000 1 952 auto 2 0.139
1 100 0.300 1000 1 2596 auto 2 1.000
1 100 0.400 1000 1 3063 auto 2 1.000
1 100 0.500 1000 1 3361 auto 2 1.000
1 100 0.600 1000 1 3583 auto 2 1.000
1 100 0.700 1000 1 3743 auto 2 1.000
1 100 0.800 1000 1 3868 auto 2 1.000
1 100 0.900 1000 1 3979 auto 2 1.000
1 100 1.000 1000 1 4201 auto 2 1.000
1 100 0.000 1000 1 642 auto 2 0.000
1 100 0.100 1000 1 707 auto 2 0.000
1 100 0.200 1000 1 1102 auto 2 0.290
1 100 0.300 1000 1 2598 auto 2 1.000
1 100 0.400 1000 1 3042 auto 2 1.000
1 100 0.500 1000 1 3367 auto 2 1.000
1 100 0.600 1000 1 3587 auto 2 1.000
1 100 0.700 1000 1 3742 auto 2 1.000
1 100 0.800 1000 1 3878 auto 2 1.000
1 100 0.900 1000 1 3992 auto 2 1.000
1 100 1.000 1000 1 4199 auto 2 1.000
1 100 0.000 1000 1 643 auto 2 0.000
1 100 0.100 1000 1 718 auto 2 0.000
1 100 0.200 1000 1 1308 auto 2 0.605
1 100 0.300 1000 1 2621 auto 2 1.000
1 100 0.400 1000 1 3047 auto 2 1.000
1 100 0.500 1000 1 3380 auto 2 1.000
1 100 0.600 1000 1 3600 auto 2 1.000
1 100 0.700 1000 1 3753 auto 2 1.000
1 100 0.800 1000 1 3886 auto 2 1.000
1 100 0.900 1000 1 3987 auto 2 1.000
1 100 1.000 1000 1 4210 auto 2 1.000
1 100 0.000 1000 1 643 auto 2 0.000
1 100 0.100 1000 1 729 auto 2 0.000
1 100 0.200 1000 1 947 auto 2 0.000
1 100 0.300 1000 1 2606 auto 2 1.000
1 100 0.400 1000 1 3051 auto 2 1.000
1 100 0.500 1000 1 3375 auto 2 1.000
1 100 0.600 1000 1 3599 auto 2 1.000
1 100 0.700 1000 1 3764 auto 2 1.000
1 100 0.800 1000 1 3901 auto 2 1.000
1 100 0.900 1000 1 4003 auto 2 1.000
1 100 1.000 1000 1 4204 auto 2 1.000
1 100 0.000 1000 1 641 auto 2 0.000
1 100 0.100 1000 1 698 auto 2 0.000
1 100 0.200 1000 1 1415 auto 2 0.748
1 100 0.300 1000 1 2606 auto 2 1.000
1 100 0.400 1000 1 3046 auto 2 1.000
1 100 0.500 1000 1 3363 auto 2 1.000
1 100 0.600 1000 1 3589 auto 2 1.000
1 100 0.700 1000 1 3764 auto 2 1.000
1 100 0.800 1000 1 3884 auto 2 1.000
1 100 0.900 1000 1 3983 auto 2 1.000
1 100 1.000 1000 1 4204 auto 2 1.000
1 100 0.000 1000 1 635 auto 4 0.000
1 100 0.100 1000 1 689 auto 4 0.000
1 100 0.200 1000 1 1289 auto 4 0.684
