Flag N d M NbThreads AvgTime Schedule_kind Chunk_size Probability
1 50 0.420 10 2 5 dynamic 1 1.000
1 50 0.440 10 2 5 dynamic 1 1.000
1 50 0.460 10 2 5 dynamic 1 1.000
1 50 0.480 10 2 5 dynamic 1 1.000
1 50 0.500 10 2 5 dynamic 1 1.000
1 50 0.520 10 2 5 dynamic 1 1.000
1 50 0.540 10 2 5 dynamic 1 1.000
1 50 0.560 10 2 6 dynamic 1 1.000
1 50 0.580 10 2 6 dynamic 1 1.000
1 50 0.600 10 2 6 dynamic 1 1.000
1 50 0.620 10 2 6 dynamic 1 1.000
1 50 0.640 10 2 6 dynamic 1 1.000
1 50 0.660 10 2 6 dynamic 1 1.000
1 50 0.680 10 2 6 dynamic 1 1.000
1 50 0.700 10 2 6 dynamic 1 1.000
1 50 0.720 10 2 6 dynamic 1 1.000
1 50 0.740 10 2 6 dynamic 1 1.000
1 50 0.760 10 2 6 dynamic 1 1.000
1 50 0.780 10 2 6 dynamic 1 1.000
1 50 0.800 10 2 6 dynamic 1 1.000
1 50 0.820 10 2 6 dynamic 1 1.000
1 50 0.840 10 2 6 dynamic 1 1.000
1 50 0.860 10 2 6 dynamic 1 1.000
1 50 0.880 10 2 6 dynamic 1 1.000
1 50 0.900 10 2 6 dynamic 1 1.000
1 50 0.920 10 2 6 dynamic 1 1.000
1 50 0.940 10 2 6 dynamic 1 1.000
1 50 0.960 10 2 7 dynamic 1 1.000
1 50 0.980 10 2 7 dynamic 1 1.000
1 50 1.000 10 2 7 dynamic 1 1.000
1 50 0.000 100 2 8 dynamic 1 0.000
1 50 0.020 100 2 9 dynamic 1 0.000
1 50 0.040 100 2 9 dynamic 1 0.000
1 50 0.060 100 2 9 dynamic 1 0.000
1 50 0.080 100 2 9 dynamic 1 0.000
1 50 0.100 100 2 10 dynamic 1 0.000
1 50 0.120 100 2 10 dynamic 1 0.000
1 50 0.140 100 2 12 dynamic 1 0.000
1 50 0.160 100 2 12 dynamic 1 0.000
1 50 0.180 100 2 18 dynamic 1 0.430
1 50 0.200 100 2 18 dynamic 1 0.000
1 50 0.220 100 2 26 dynamic 1 1.000
1 50 0.240 100 2 26 dynamic 1 0.380
1 50 0.260 100 2 37 dynamic 1 1.000
1 50 0.280 100 2 38 dynamic 1 1.000
1 50 0.300 100 2 41 dynamic 1 1.000
1 50 0.320 100 2 42 dynamic 1 1.000
1 50 0.340 100 2 44 dynamic 1 1.000
1 50 0.360 100 2 45 dynamic 1 1.000
1 50 0.380 100 2 47 dynamic 1 1.000
1 50 0.400 100 2 47 dynamic 1 1.000
1 50 0.420 100 2 49 dynamic 1 1.000
1 50 0.440 100 2 50 dynamic 1 1.000
1 50 0.460 100 2 51 dynamic 1 1.000
1 50 0.480 100 2 52 dynamic 1 1.000
1 50 0.500 100 2 53 dynamic 1 1.000
1 50 0.520 100 2 53 dynamic 1 1.000
1 50 0.540 100 2 54 dynamic 1 1.000
1 50 0.560 100 2 55 dynamic 1 1.000
1 50 0.580 100 2 56 dynamic 1 1.000
1 50 0.600 100 2 56 dynamic 1 1.000
1 50 0.620 100 2 57 dynamic 1 1.000
1 50 0.640 100 2 58 dynamic 1 1.000
1 50 0.660 100 2 58 dynamic 1 1.000
1 50 0.680 100 2 59 dynamic 1 1.000
1 50 0.700 100 2 59 dynamic 1 1.000
1 50 0.720 100 2 59 dynamic 1 1.000
1 50 0.740 100 2 60 dynamic 1 1.000
1 50 0.760 100 2 61 dynamic 1 1.000
1 50 0.780 100 2 60 dynamic 1 1.000
1 50 0.800 100 2 61 dynamic 1 1.000
1 50 0.820 100 2 62 dynamic 1 1.000
1 50 0.840 100 2 62 dynamic 1 1.000
1 50 0.860 100 2 62 dynamic 1 1.000
1 50 0.880 100 2 63 dynamic 1 1.000
1 50 0.900 100 2 63 dynamic 1 1.000
1 50 0.920 100 2 64 dynamic 1 1.000
1 50 0.940 100 2 64 dynamic 1 1.000
1 50 0.960 100 2 64 dynamic 1 1.000
1 50 0.980 100 2 65 dynamic 1 1.000
1 50 1.000 100 2 65 dynamic 1 1.000
1 50 0.000 1000 2 85 dynamic 1 0.000
1 50 0.020 1000 2 87 dynamic 1 0.000
1 50 0.040 1000 2 88 dynamic 1 0.000
1 50 0.060 1000 2 91 dynamic 1 0.000
1 50 0.080 1000 2 92 dynamic 1 0.000
1 50 0.100 1000 2 94 dynamic 1 0.000
1 50 0.120 1000 2 104 dynamic 1 0.000
1 50 0.140 1000 2 114 dynamic 1 0.000
1 50 0.160 1000 2 124 dynamic 1 0.000
1 50 0.180 1000 2 132 dynamic 1 0.000
1 50 0.200 1000 2 160 dynamic 1 0.000
1 50 0.220 1000 2 223 dynamic 1 0.454
1 50 0.240 1000 2 336 dynamic 1 1.000
1 50 0.260 1000 2 361 dynamic 1 1.000
1 50 0.280 1000 2 383 dynamic 1 1.000
1 50 0.300 1000 2 400 dynamic 1 1.000
1 50 0.320 1000 2 415 dynamic 1 1.000
1 50 0.340 1000 2 433 dynamic 1 1.000
1 50 0.360 1000 2 449 dynamic 1 1.000
1 50 0.380 1000 2 461 dynamic 1 1.000
1 50 0.400 1000 2 473 dynamic 1 1.000
1 50 0.420 1000 2 488 dynamic 1 1.000
1 50 0.440 1000 2 492 dynamic 1 1.000
1 50 0.460 1000 2 505 dynamic 1 1.000
1 50 0.480 1000 2 521 dynamic 1 1.000
1 50 0.500 1000 2 525 dynamic 1 1.000
1 50 0.520 1000 2 535 dynamic 1 1.000
1 50 0.540 1000 2 544 dynamic 1 1.000
1 50 0.560 1000 2 548 dynamic 1 1.000
1 50 0.580 1000 2 553 dynamic 1 1.000
1 50 0.600 1000 2 561 dynamic 1 1.000
1 50 0.620 1000 2 566 dynamic 1 1.000
1 50 0.640 1000 2 572 dynamic 1 1.000
1 50 0.660 1000 2 580 dynamic 1 1.000
1 50 0.680 1000 2 585 dynamic 1 1.000
1 50 0.700 1000 2 588 dynamic 1 1.000
1 50 0.720 1000 2 595 dynamic 1 1.000
1 50 0.740 1000 2 597 dynamic 1 1.000
1 50 0.760 1000 2 600 dynamic 1 1.000
1 50 0.780 1000 2 608 dynamic 1 1.000
1 50 0.800 1000 2 610 dynamic 1 1.000
1 50 0.820 1000 2 613 dynamic 1 1.000
1 50 0.840 1000 2 618 dynamic 1 1.000
1 50 0.860 1000 2 623 dynamic 1 1.000
1 50 0.880 1000 2 625 dynamic 1 1.000
1 50 0.900 1000 2 629 dynamic 1 1.000
1 50 0.920 1000 2 631 dynamic 1 1.000
1 50 0.940 1000 2 635 dynamic 1 1.000
1 50 0.960 1000 2 638 dynamic 1 1.000
1 50 0.980 1000 2 642 dynamic 1 1.000
1 50 1.000 1000 2 646 dynamic 1 1.000
1 50 0.000 10000 2 857 dynamic 1 0.000
1 50 0.020 10000 2 870 dynamic 1 0.000
1 50 0.040 10000 2 891 dynamic 1 0.000
1 50 0.060 10000 2 928 dynamic 1 0.000
1 50 0.080 10000 2 935 dynamic 1 0.000
1 50 0.100 10000 2 954 dynamic 1 0.000
1 50 0.120 10000 2 1034 dynamic 1 0.000
1 50 0.140 10000 2 1099 dynamic 1 0.000
1 50 0.160 10000 2 1199 dynamic 1 0.000
1 50 0.180 10000 2 1750 dynamic 1 0.427
1 50 0.200 10000 2 2406 dynamic 1 0.692
1 50 0.220 10000 2 2888 dynamic 1 0.959
1 50 0.240 10000 2 3348 dynamic 1 1.000
1 50 0.260 10000 2 3525 dynamic 1 1.000
1 50 0.280 10000 2 3833 dynamic 1 1.000
1 50 0.300 10000 2 4020 dynamic 1 1.000
1 50 0.320 10000 2 4221 dynamic 1 1.000
1 50 0.340 10000 2 4354 dynamic 1 1.000
1 50 0.360 10000 2 4501 dynamic 1 1.000
1 50 0.380 10000 2 4648 dynamic 1 1.000
1 50 0.400 10000 2 4757 dynamic 1 1.000
1 50 0.420 10000 2 4890 dynamic 1 1.000
1 50 0.440 10000 2 4996 dynamic 1 1.000
1 50 0.460 10000 2 5099 dynamic 1 1.000
1 50 0.480 10000 2 5172 dynamic 1 1.000
1 50 0.500 10000 2 5291 dynamic 1 1.000
1 50 0.520 10000 2 5353 dynamic 1 1.000
1 50 0.540 10000 2 5436 dynamic 1 1.000
1 50 0.560 10000 2 5498 dynamic 1 1.000
1 50 0.580 10000 2 5597 dynamic 1 1.000
1 50 0.600 10000 2 5628 dynamic 1 1.000
1 50 0.620 10000 2 5685 dynamic 1 1.000
1 50 0.640 10000 2 5736 dynamic 1 1.000
1 50 0.660 10000 2 5810 dynamic 1 1.000
1 50 0.680 10000 2 5856 dynamic 1 1.000
1 50 0.700 10000 2 5902 dynamic 1 1.000
1 50 0.720 10000 2 5924 dynamic 1 1.000
1 50 0.740 10000 2 5978 dynamic 1 1.000
1 50 0.760 10000 2 6026 dynamic 1 1.000
1 50 0.780 10000 2 6084 dynamic 1 1.000
1 50 0.800 10000 2 6109 dynamic 1 1.000
1 50 0.820 10000 2 6158 dynamic 1 1.000
1 50 0.840 10000 2 6184 dynamic 1 1.000
1 50 0.860 10000 2 6212 dynamic 1 1.000
1 50 0.880 10000 2 6250 dynamic 1 1.000
1 50 0.900 10000 2 6266 dynamic 1 1.000
1 50 0.920 10000 2 6308 dynamic 1 1.000
1 50 0.940 10000 2 6353 dynamic 1 1.000
1 50 0.960 10000 2 6384 dynamic 1 1.000
1 50 0.980 10000 2 6415 dynamic 1 1.000
1 50 1.000 10000 2 6459 dynamic 1 1.000
1 100 0.000 1 2 1 dynamic 1 0.000
1 100 0.020 1 2 1 dynamic 1 0.000
1 100 0.040 1 2 1 dynamic 1 0.000
1 100 0.060 1 2 1 dynamic 1 0.000
1 100 0.080 1 2 1 dynamic 1 0.000
1 100 0.100 1 2 1 dynamic 1 0.000
1 100 0.120 1 2 1 dynamic 1 0.000
1 100 0.140 1 2 1 dynamic 1 0.000
1 100 0.160 1 2 1 dynamic 1 0.000
1 100 0.180 1 2 1 dynamic 1 0.000
1 100 0.200 1 2 1 dynamic 1 0.000
1 100 0.220 1 2 3 dynamic 1 1.000
1 100 0.240 1 2 3 dynamic 1 1.000
1 100 0.260 1 2 3 dynamic 1 1.000
1 100 0.280 1 2 3 dynamic 1 1.000
1 100 0.300 1 2 3 dynamic 1 1.000
1 100 0.320 1 2 3 dynamic 1 1.000
1 100 0.340 1 2 3 dynamic 1 1.000
1 100 0.360 1 2 4 dynamic 1 1.000
1 100 0.380 1 2 4 dynamic 1 1.000
1 100 0.400 1 2 4 dynamic 1 1.000
1 100 0.420 1 2 4 dynamic 1 1.000
1 100 0.440 1 2 4 dynamic 1 1.000
1 100 0.460 1 2 4 dynamic 1 1.000
1 100 0.480 1 2 4 dynamic 1 1.000
1 100 0.500 1 2 4 dynamic 1 1.000
1 100 0.520 1 2 4 dynamic 1 1.000
1 100 0.540 1 2 4 dynamic 1 1.000
1 100 0.560 1 2 4 dynamic 1 1.000
1 100 0.580 1 2 5 dynamic 1 1.000
1 100 0.600 1 2 5 dynamic 1 1.000
1 100 0.620 1 2 5 dynamic 1 1.000
1 100 0.640 1 2 5 dynamic 1 1.000
1 100 0.660 1 2 5 dynamic 1 1.000
1 100 0.680 1 2 5 dynamic 1 1.000
1 100 0.700 1 2 5 dynamic 1 1.000
1 100 0.720 1 2 5 dynamic 1 1.000
